:START_ID,:END_ID,:TYPE,relation_name,description,weight:float,source,confidence:float
e_bd589331b993,e_e049b9ae5a20,敏感性,敏感性,"""""Omadacycline has reduced efficacy against CRAB based on pre-clinical data and limited clinical evidence, leading to a suggestion against its use.""""<SEP>""""Omadacycline has reduced efficacy against CRAB isolates based on pre-clinical data, and its use is not suggested for CRAB infections.""""",13.0,guideline,1.0
e_bd589331b993,e_50d117f0ce19,分类,分类,"""""Imipenem-cilastatin is a carbapenem antibiotic, but CRAB isolates are defined by resistance to imipenem (MIC ≥8 μg/mL).""""<SEP>""""Imipenem-cilastatin is not suggested as a component of CRAB therapy due to lack of benefit in clinical trials.""""<SEP>""""Imipenem-cilastatin is suggested against for CRAB i",50.0,guideline,1.0
e_bd589331b993,e_d978b4ff1b30,禁忌,禁忌,"""""Rifabutin has potent activity against A. baumannii in vitro and in animal models but is not recommended for CRAB therapy due to lack of clinical benefit.""""",7.0,guideline,1.0
e_bd589331b993,e_afbc1cb3f09b,禁忌,禁忌,"""""Guideline recommendations advise against certain therapies (e.g., rifamycins, nebulized antibiotics) for CRAB infections based on trial data.""""",9.0,guideline,1.0
e_bd589331b993,e_ad046d128a20,所属科室,所属科室,"""""Infectious diseases specialists likely manage CRAB infections using guideline recommendations.""""<SEP>""""Infectious diseases specialists manage CRAB infections, interpreting trial data and guideline recommendations.""""",14.0,guideline,1.0
e_bd589331b993,e_354baf5783c7,所属科室,所属科室,"""""Critical care specialists manage ICU patients with invasive CRAB infections, as studied in clinical trials.""""",8.0,guideline,1.0
e_bd589331b993,e_35e4afaac52a,相关指南,相关指南,"""""Clinical trials evaluate the efficacy of different antibiotic regimens (monotherapy vs. combination therapy) for CRAB infections.""""<SEP>""""Clinical trials have evaluated various antibiotic regimens for CRAB infections, informing guideline recommendations.""""",27.0,guideline,1.0
e_bd589331b993,e_62b16229d3f2,预防措施,预防措施,"""""包含隔离措施的集束化管理方案可能降低CRAB感染在住院患者中的发生率。""""",8.0,guideline,1.0
e_bd589331b993,e_7385db9f37e1,推荐用药,推荐用药,"""""美诺环素被传染病学会推荐为治疗CRAB的首选四环素衍生物。""""",9.0,guideline,1.0
e_bd589331b993,e_41291a96c0f9,相关,相关,"""""厄拉磋环素在治疗CRAB中的作用需要更多数据支持。""""",6.0,guideline,1.0
e_bd589331b993,e_c6f05515466f,相关,相关,"""""奥玛达环素在治疗CRAB中的作用需要更多数据支持。""""",6.0,guideline,1.0
e_bd589331b993,e_e66f75789b2d,联合用药,联合用药,"""""多黏菌素类药物常用于治疗CRAB引起的感染，但推荐联合用药。""""<SEP>""""多黏菌素类药物是治疗CRAB感染的主要药物之一。""""",17.0,guideline,1.0
e_bd589331b993,e_1b29981ed44a,易感人群,易感人群,"""""CRAB是鲍曼不动杆菌的一种耐药类型，是粒缺伴发热患者面临的挑战。""""",8.0,guideline,1.0
e_bd589331b993,e_20a45a318d9e,耐药性,耐药性,"""""CRAB produces OXA carbapenemases that mediate resistance to beta-lactams.""""",9.0,guideline,1.0
e_bd589331b993,e_ef73af873d82,耐药性,耐药性,"""""CRAB may produce metallo-beta-lactamases that further limit beta-lactam utility.""""",8.0,guideline,1.0
e_bd589331b993,e_10f3871e072e,耐药性,耐药性,"""""CRAB may produce ADCs, serine carbapenemases that limit beta-lactam utility.""""",8.0,guideline,1.0
e_bd589331b993,e_536900699ff3,耐药性,耐药性,"""""CRAB generally has aminoglycoside modifying enzymes that preclude aminoglycosides as treatment options.""""",9.0,guideline,1.0
e_bd589331b993,e_adcd435cda87,耐药性,耐药性,"""""16S rRNA methyltransferases produced by CRAB preclude aminoglycosides as treatment options.""""<SEP>""""CRAB may have 16S rRNA methyltransferases that confer resistance to aminoglycosides.""""",17.0,guideline,1.0
e_bd589331b993,e_9df80024e613,耐药性,耐药性,"""""CRAB generally exhibits resistance to fluoroquinolones due to chromosomal mutations.""""<SEP>""""Fluoroquinolones are generally ineffective against CRAB due to chromosomal mutations.""""",18.0,guideline,1.0
e_bd589331b993,e_40ec428412b9,发病部位,发病部位,"""""CRAB is commonly recovered from respiratory specimens, complicating clinical interpretation.""""<SEP>""""CRAB is most commonly recovered from respiratory specimens, complicating determination of its role as pathogen.""""<SEP>""""CRAB is commonly recovered from respiratory specimens, complicating the disti",21.0,guideline,1.0
e_bd589331b993,e_51f1addb21b4,发病部位,发病部位,"""""CRAB is commonly recovered from wounds, complicating clinical interpretation.""""<SEP>""""CRAB is most commonly recovered from wounds, complicating determination of its role as pathogen.""""<SEP>""""CRAB is commonly recovered from wounds, complicating the distinction between colonization and infection.""""",21.0,guideline,1.0
e_bd589331b993,e_b65fb1d1b6d1,预后,预后,"""""Poor clinical outcomes in CRAB infections may be due to suboptimal antibiotic therapy.""""<SEP>""""Poor clinical outcomes in CRAB may be attributable to suboptimal antibiotic therapy or underlying host factors.""""<SEP>""""Suboptimal antibiotic therapy may contribute to poor outcomes in CRAB infections.""""",181.0,guideline,1.0
e_bd589331b993,e_608d14b5831d,预后,预后,"""""Poor clinical outcomes in CRAB may be attributable to underlying host factors or suboptimal antibiotic therapy.""""<SEP>""""Underlying host factors complicate assessment of CRAB as a pathogen and treatment decisions.""""<SEP>""""Underlying host status complicates the determination of whether CRAB is a col",181.0,guideline,1.0
e_bd589331b993,e_5800a508bde5,推荐用药,推荐用药,"""""High-dose ampicillin-sulbactam is a suggested component of combination therapy for CRAB.""""<SEP>""""High-dose ampicillin-sulbactam is suggested as part of combination therapy for CRAB infections.""""",216.0,guideline,1.0
e_bd589331b993,e_a18dcbd51c2d,耐药性,耐药性,"""""Beta-lactams have limited utility against CRAB due to production of carbapenemases and other resistance mechanisms.""""",8.0,guideline,1.0
e_bd589331b993,e_b66d238409b2,检查,检查,"""""Clinical microbiology is essential for diagnosing and determining susceptibility of CRAB.""""",8.0,guideline,1.0
e_bd589331b993,e_5b0e0faec080,治疗,治疗,"""""Last resort approaches are considered for CRAB when standard options are limited.""""",8.0,guideline,1.0
e_bd589331b993,e_5bf9567456a3,注意事项,注意事项,"""""Nebulized antibiotics are not specifically discussed for CRAB, but the panel suggests against their use for DTR-P. aeruginosa pneumonia.""""",4.0,guideline,1.0
e_bd589331b993,e_6d3df719d090,分类,分类,"""""CRAB is a specific type of infection caused by the bacterium A. baumannii that has developed resistance to carbapenem antibiotics.""""",9.0,guideline,1.0
e_bd589331b993,e_d8201c78962a,耐药性,耐药性,"""""The potential for rapid development of resistance to antibiotics against CRAB is a key reason the panel favors combination therapy to ensure at least one active agent is administered.""""",9.0,guideline,1.0
e_bd589331b993,e_e35cf60c8d92,治疗,治疗,"""""Combination therapy is suggested for CRAB infections until clinical improvement is observed, indicating a positive response to treatment.""""",9.0,guideline,1.0
e_bd589331b993,e_4337775eeb8e,相关,相关,"""""The heterogeneity of infectious sources among patient populations complicates the interpretation of clinical study results for CRAB infections.""""",6.0,guideline,1.0
e_bd589331b993,e_26d04dcf0af1,相关,相关,"""""The inclusion of colonizing isolates in clinical studies can complicate the interpretation of results for CRAB infections.""""",5.0,guideline,1.0
e_bd589331b993,e_58ac153245e3,相关,相关,"""""The heterogeneity of patient populations complicates the interpretation of clinical study results for CRAB infections.""""",6.0,guideline,1.0
e_bd589331b993,e_f1e5d7a5fe13,相关指南,相关指南,"""""The panel formulates treatment recommendations for CRAB infections based on available evidence, favoring combination therapy.""""",10.0,guideline,1.0
e_bd589331b993,e_a2ffe15f270c,治疗,治疗,"""""Antibiotics are used to treat CRAB infections, but resistance development necessitates combination therapy.""""",9.0,guideline,1.0
e_bd589331b993,e_0c181218599f,推荐用药,推荐用药,"""""Sulbactam-durlobactam is a specific combination therapy suggested for CRAB infections, allowing co-administration with carbapenems.""""<SEP>""""Sulbactam-durlobactam is designed to treat CRAB infections and provides dosing insights for ampicillin-sulbactam.""""<SEP>""""Sulbactam-durlobactam is noted as an",27.0,guideline,1.0
e_bd589331b993,e_9fe87e01032f,联合用药,联合用药,"""""The combination of rifampin and meropenem has been evaluated in clinical trials for treating CRAB infections, but did not show a clear benefit over colistin monotherapy.""""",16.0,guideline,1.0
e_bd589331b993,e_c7544d5ce5aa,诊断依据,诊断依据,"""""CRAB isolates are defined by high MICs (≥8 μg/mL) to carbapenems like meropenem and imipenem, indicating resistance.""""",20.0,guideline,1.0
e_bd589331b993,e_c06e016f6375,相关,相关,"""""抗微生物药物耐药性是CRAB等耐药菌产生的背景，治疗指南针对此类病原体。",9.0,guideline,1.0
e_bd589331b993,e_6dc4999cb105,适应症,适应症,"""""氨苄西林-舒巴坦用于治疗CRAB感染。""""",8.0,guideline,1.0
e_bd589331b993,e_515bf0a1dadb,适应症,适应症,"""""头孢噻肟的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_27d17300b2fe,适应症,适应症,"""""艾拉万星的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_e28b2d347d4e,适应症,适应症,"""""美罗培南的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_45ffb1a06e3b,适应症,适应症,"""""美罗培南-瓦波贝坦用于治疗CRAB感染。""""",8.0,guideline,1.0
e_bd589331b993,e_88de67f667ef,适应症,适应症,"""""米诺环素的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_3f2dc548cd0a,适应症,适应症,"""""多粘菌素B的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_5a246a5e8461,适应症,适应症,"""""替加环素的目标病原体包括CRAB。""""",8.0,guideline,1.0
e_bd589331b993,e_042ea953ba3d,临床表现,临床表现,"""""CRAB causes invasive infections requiring targeted therapy.""""",18.0,guideline,1.0
e_bd589331b993,e_0978bcc7e0a6,流行病学,流行病学,"""""CRAB infections are encountered in US hospital settings.""""",14.0,guideline,1.0
e_bd589331b993,e_82327ec0526a,并发症,并发症,"""""CRAB infections carry significant morbidity.""""",16.0,guideline,1.0
e_bd589331b993,e_68d51975d87d,治疗,治疗,"""""Therapeutic options for CRAB are limited.""""",18.0,guideline,1.0
e_bd589331b993,e_91f9f01f0c21,相关,相关,"""""Clinical data for treating CRAB is limited.""""",18.0,guideline,1.0
e_bd589331b993,e_4c07a35afef1,注意事项,注意事项,"""""Risk-benefit analysis is recommended for targeting CRAB in empiric regimens.""""",16.0,guideline,1.0
e_bd589331b993,e_483b08f05ae0,高危因素,高危因素,"""""Patients on mechanical ventilation are at risk for CRAB colonization or infection, making diagnosis challenging.""""",6.0,guideline,1.0
e_bd589331b993,e_77a2059f1c77,高危因素,高危因素,"""""Patients with extensive burns are at risk for CRAB colonization or infection, making diagnosis challenging.""""",6.0,guideline,1.0
e_bd589331b993,e_10ccd5d3b258,预后,预后,"""""CRAB as a true pathogen can contribute to excess mortality, influencing treatment decisions.""""",8.0,guideline,1.0
e_bd589331b993,e_38401b30557d,耐药性,耐药性,"""""OXA-24/40–like carbapenemases produced by CRAB mediate resistance to carbapenems.""""",10.0,guideline,1.0
e_bd589331b993,e_ae8ec3333412,耐药性,耐药性,"""""OXA-23–like carbapenemases produced by CRAB mediate resistance to carbapenems.""""",10.0,guideline,1.0
e_bd589331b993,e_9697e976a1b6,耐药性,耐药性,"""""Metallo-β-lactamases produced by some CRAB isolates further limit the utility of carbapenem agents.""""",9.0,guideline,1.0
e_bd589331b993,e_6b2e388eb5d0,耐药性,耐药性,"""""Serine carbapenemases produced by some CRAB isolates further limit the utility of carbapenem agents.""""",9.0,guideline,1.0
e_bd589331b993,e_fdaeed0ba12a,发病机制,发病机制,"""""Mutations in PBPs in CRAB drive sulbactam resistance.""""",9.0,guideline,1.0
e_bd589331b993,e_acc6cb094c1b,耐药性,耐药性,"""""Aminoglycoside-modifying enzymes produced by CRAB preclude aminoglycosides as treatment options.""""",9.0,guideline,1.0
e_bd589331b993,e_2b2aa83e017b,耐药性,耐药性,"""""Mutations in quinolone resistance–determining regions in CRAB mediate resistance to fluoroquinolones.""""",9.0,guideline,1.0
e_bd589331b993,e_4fdd288d632a,治疗,治疗,"""""Question 1 addresses the general approach for treating infections caused by CRAB.""""",8.0,guideline,1.0
e_bd589331b993,e_d165e28299a0,病因,病因,"""""CRAB is the causative agent of moderate to severe CRAB infections.""""",20.0,guideline,1.0
e_bd589331b993,e_22221ed2b3d5,病因,病因,"""""CRAB is the causative agent of mild CRAB infections.""""",20.0,guideline,1.0
e_bd589331b993,e_2581619b083b,治疗,治疗,"""""Rifamycins are discussed as a potential treatment for CRAB infections, though specific efficacy data are not provided in the text.""""",6.0,guideline,1.0
e_bd589331b993,e_af836dc57aa9,推荐用药,推荐用药,"""""美国在CRAB治疗中将替加环素高剂量作为替代选择。""""",7.0,guideline,1.0
e_bd589331b993,e_05dc800581a3,病因,病因,"""""CRAB是引起呼吸机相关肺炎（VAP）的常见病原体。""""",9.0,guideline,1.0
e_bd589331b993,e_9e0880e9afac,推荐用药,推荐用药,"""""氨苄西林-舒巴坦用于治疗CRAB所致VAP。""""",9.0,guideline,1.0
e_bd589331b993,e_2e6a5cfca6c8,推荐用药,推荐用药,"""""头孢哌酮-舒巴坦用于治疗CRAB血流感染。""""",9.0,guideline,1.0
e_bd589331b993,e_2ba26b107cfd,分类,分类,"""""Primary bacteremia is a type of CRAB infection studied in RCTs evaluating CMS combination therapy.""""",28.0,guideline,1.0
e_bd589331b993,e_3d0967fc60b8,分类,分类,"""""Urinary tract infection is a type of CRAB infection studied in RCTs evaluating CMS combination therapy.""""",28.0,guideline,1.0
e_9875db20e225,e_010a4af012a0,预防措施,预防措施,"""""Sink removal interventions have been shown to reduce P. aeruginosa infection rates as part of MDR GNB control.",14.0,guideline,1.0
e_9875db20e225,e_d1190d0d8e92,治疗,治疗,"""""Experimental models suggest antimicrobial associations (e.g., with meropenem) may prevent or postpone the selection of resistant mutants in P. aeruginosa.""""<SEP>""""Susceptibility of P. aeruginosa to meropenem is tested using methods like disc diffusion and VITEK 2.""""<SEP>""""Susceptibility of P. aeru",39.0,guideline,1.0
e_9875db20e225,e_2424ea108a2e,分类,分类,"""""XDR-P. aeruginosa is a drug-resistant strain of P. aeruginosa, sharing the same bacterial species but with enhanced resistance profiles.""""",9.0,guideline,1.0
e_9875db20e225,e_b734dba3da8f,推荐用药,推荐用药,"""""Ceftolozane-tazobactam is a newer β-lactam agent active against DTR P. aeruginosa, with approximately 90% susceptibility in US surveillance data.""""<SEP>""""Ceftolozane-tazobactam is a potential treatment option for DTR-PA and CRPA infections caused by P. aeruginosa.""""<SEP>""""Ceftolozane-tazobactam is",24.0,guideline,1.0
e_9875db20e225,e_a0796a3da3c8,相关指南,相关指南,"""""P. aeruginosa is a target organism for the guidelines on MDR-GNB.""""",9.0,guideline,1.0
e_9875db20e225,e_48c1592b0b12,发病机制,发病机制,"""""Coexistence of β-lactamase confers resistance to multiple classes of antimicrobial agents in P. aeruginosa.""""",16.0,guideline,1.0
e_9875db20e225,e_34e594fc5457,病因,病因,"""""P. aeruginosa is a causative pathogen of sepsis, a condition with high mortality risk if treated improperly (e.g., with aminoglycoside monotherapy).""""<SEP>""""Sepsis caused by P. aeruginosa is associated with increased mortality, and aminoglycoside monotherapy is not recommended.""""",25.0,guideline,1.0
e_9875db20e225,e_1d0970a02053,治疗,治疗,"""""Aminoglycosides are used to treat P. aeruginosa infections, though monotherapy is discouraged for sepsis due to increased mortality risk.""""",8.0,guideline,1.0
e_9875db20e225,e_ab806a83e7a8,一线治疗,一线治疗,"""""Colistin is a primary recommended treatment for DTR-PA and CRPA infections caused by P. aeruginosa.""""",9.0,guideline,1.0
e_9875db20e225,e_e89f5061057e,治疗,治疗,"""""Anti-pseudomonal β-lactams are a core treatment class for P. aeruginosa infections, often used in combination or as prolonged infusions.""""",9.0,guideline,1.0
e_9875db20e225,e_9df80024e613,治疗,治疗,"""""Fluoroquinolones are suggested for treating specific clinical syndromes caused by P. aeruginosa, often in combination with β-lactams.""""<SEP>""""P. aeruginosa can exhibit resistance to fluoroquinolones, contributing to DTR.""""<SEP>""""Fluoroquinolones are used to treat P. aeruginosa infections when the ",200.0,guideline,1.0
e_9875db20e225,e_b1e3818711d6,推荐用药,推荐用药,"""""Ceftazidime-avibactam is a newer β-lactam agent active against DTR P. aeruginosa, with approximately 85% susceptibility in US surveillance data.""""<SEP>""""Ceftazidime-avibactam is a potential treatment option for DTR-PA infections caused by P. aeruginosa.""""",16.0,guideline,1.0
e_9875db20e225,e_eac623e1365a,推荐用药,推荐用药,"""""Cefiderocol is a newer β-lactam agent active against DTR P. aeruginosa, with approximately 99% susceptibility in US surveillance data.""""<SEP>""""Cefiderocol is an active agent against imipenem-resistant P. aeruginosa isolates in Taiwan.""""",16.0,guideline,1.0
e_9875db20e225,e_f286a644673a,敏感性,敏感性,"""""Amikacin is an active agent against imipenem-resistant P. aeruginosa isolates in Taiwan.""""",7.0,guideline,1.0
e_9875db20e225,e_b5f4b6127a61,病因,病因,"""""P. aeruginosa is a cause of hospital-acquired pneumonia, influencing treatment choices for unstable patients.""""",8.0,guideline,1.0
e_9875db20e225,e_41c3f819ee78,病因,病因,"""""P. aeruginosa is a cause of ventilator-associated pneumonia studied in nebulized antibiotic trials.""""<SEP>""""P. aeruginosa is a cause of ventilator-associated pneumonia, influencing treatment choices for unstable patients.""""<SEP>""""P. aeruginosa is a cause of ventilator-associated pneumonia, studied",200.0,guideline,1.0
e_9875db20e225,e_21064ab38d32,病因,病因,"""""P. aeruginosa causes urinary tract infections, which is the only syndrome where aminoglycoside monotherapy is acceptable.""""",8.0,guideline,1.0
e_9875db20e225,e_1d8be0fe8b4e,分类,分类,"""""CR/Ceph-S P. aeruginosa is a specific resistant phenotype of P. aeruginosa.""""",10.0,guideline,1.0
e_9875db20e225,e_87460a460d37,相关,相关,"""""Historical studies on tetracyclines for UTIs focused on P. aeruginosa, which is not susceptible to oral tetracyclines, questioning the efficacy.""""",6.0,guideline,1.0
e_9875db20e225,e_4d22927ddbb9,病因,病因,"""""P. aeruginosa is the most common cause of CL-associated keratitis.""""",9.0,guideline,1.0
e_9875db20e225,e_d659bf3bd522,病因,病因,"""""Trauma can lead to keratitis caused by P. aeruginosa.""""",7.0,guideline,1.0
e_9875db20e225,e_d3da1de54de4,病因,病因,"""""P. aeruginosa is a commonly encountered organism in post-surgical keratitis.""""",8.0,guideline,1.0
e_9875db20e225,e_60a7f684ebc5,病因,病因,"""""P. aeruginosa is a cause of exogenous endophthalmitis from foreign objects or intravitreal injections.""""",8.0,guideline,1.0
e_9875db20e225,e_f9b7d20d047e,病因,病因,"""""P. aeruginosa is a causative agent of endogenous endophthalmitis.""""",8.0,guideline,1.0
e_9875db20e225,e_ad9f3b1fd8f7,病因,病因,"""""P. aeruginosa can cause panophthalmitis.""""",7.0,guideline,1.0
e_9875db20e225,e_5f591d148a9c,相关疾病,相关疾病,"""""P. aeruginosa is the most important pathogen causing chronic lung infection in adolescent to early adult cystic fibrosis patients.""""",10.0,guideline,1.0
e_9875db20e225,e_c66412420405,发病机制,发病机制,"""""P. aeruginosa adapts to hypoxic stress by converting to a biofilm mode of growth (mucoid colonies).""""",9.0,guideline,1.0
e_9875db20e225,e_4ef54c6e3e10,治疗,治疗,"""""P. aeruginosa is a pathogen causing IAI, for which polymyxin B is suggested.""""",9.0,guideline,1.0
e_9875db20e225,e_ec0c443522f6,发病机制,发病机制,"""""Decreased expression of OprD in P. aeruginosa facilitates carbapenem resistance by limiting entry of carbapenem agents into the periplasmic space.""""<SEP>""""Lack of or limited production of OprD is a primary mechanism causing carbapenem resistance in P. aeruginosa.""""<SEP>""""OprD is a porin in P. aeru",35.0,guideline,1.0
e_9875db20e225,e_06bde5e90a6f,发病机制,发病机制,"""""Overexpression of efflux pumps in P. aeruginosa contributes to antibiotic resistance by expelling drugs from the cell.""""<SEP>""""Upregulation of efflux pumps like MexAB-OprM in P. aeruginosa expels antibiotics, contributing to multidrug resistance.""""",26.0,guideline,1.0
e_9875db20e225,e_7c3a6c0f7bea,检查,检查,"""""AST is performed for MDR and DTR P. aeruginosa isolates to test susceptibility against newer β-lactam agents and guide treatment decisions.""""<SEP>""""AST is performed on P. aeruginosa isolates to determine antibiotic susceptibility and guide treatment decisions.""""",29.0,guideline,1.0
e_9875db20e225,e_7ffdff97071b,治疗,治疗,"""""Carbapenems are antibiotics used to treat P. aeruginosa infections, but resistance is a major concern, leading to the need for alternative agents.""""",16.0,guideline,1.0
e_9875db20e225,e_0f7675eabbad,发病机制,发病机制,"""""The fosA gene is intrinsic to P. aeruginosa and confers resistance to fosfomycin, contributing to treatment failure.""""<SEP>""""The fosA gene is intrinsic to P. aeruginosa and confers resistance to fosfomycin, leading to clinical failure in treating P. aeruginosa cystitis with this drug.""""",27.0,guideline,1.0
e_9875db20e225,e_f08c206060bc,发病机制,发病机制,"""""P. aeruginosa exhibits an impressive capacity to iteratively express additional resistance mechanisms while exposed to antibiotic therapy.""""",20.0,guideline,1.0
e_9875db20e225,e_f5005e3b166d,相关,相关,"""""Metallo-β-lactamase-producing Enterobacterales differ from P. aeruginosa in that the combination of ceftazidime-avibactam plus aztreonam is less likely to provide incremental benefit for P. aeruginosa.""""",6.0,guideline,1.0
e_9875db20e225,e_83761741be1d,分类,分类,"""""DTR-P. aeruginosa is a specific phenotype of P. aeruginosa characterized by resistance to carbapenems but susceptibility to noncarbapenem β-lactams.""""<SEP>""""P. aeruginosa is the causative agent of DTR-P. aeruginosa infections.""""",20.0,guideline,1.0
e_9875db20e225,e_ce2e78a0c26c,病因,病因,"""""P. aeruginosa is a cause of gram-negative pneumonia, studied in trials evaluating nebulized antibiotics.""""<SEP>""""P. aeruginosa is a common cause of gram-negative pneumonia studied in nebulized antibiotic trials.""""",192.0,guideline,1.0
e_9875db20e225,e_20a45a318d9e,相关,相关,"""""OXA carbapenemases are not typically associated with P. aeruginosa; they are for A. baumannii.""""",46.0,guideline,1.0
e_9875db20e225,e_ef73af873d82,发病机制,发病机制,"""""P. aeruginosa can produce metallo-beta-lactamases, contributing to DTR.""""",184.0,guideline,1.0
e_9875db20e225,e_10f3871e072e,相关,相关,"""""ADCs are specific to A. baumannii, not P. aeruginosa.""""",46.0,guideline,1.0
e_9875db20e225,e_536900699ff3,病因,病因,"""""P. aeruginosa can have aminoglycoside modifying enzymes, contributing to DTR.""""",184.0,guideline,1.0
e_9875db20e225,e_adcd435cda87,病因,病因,"""""P. aeruginosa can have 16S rRNA methyltransferases, contributing to DTR.""""",184.0,guideline,1.0
e_9875db20e225,e_dbc1774bcce8,相关,相关,"""""PBP1a/1b are not typically associated with P. aeruginosa resistance mechanisms; they are for A. baumannii.""""",46.0,guideline,1.0
e_9875db20e225,e_24a949fd8e8f,相关,相关,"""""PBP3 is not typically associated with P. aeruginosa resistance mechanisms; they are for A. baumannii.""""",46.0,guideline,1.0
e_9875db20e225,e_40ec428412b9,发病部位,发病部位,"""""P. aeruginosa is commonly recovered from respiratory specimens, complicating clinical interpretation.""""",161.0,guideline,1.0
e_9875db20e225,e_51f1addb21b4,发病部位,发病部位,"""""P. aeruginosa is commonly recovered from wounds, complicating clinical interpretation.""""",161.0,guideline,1.0
e_9875db20e225,e_9a0c1b2b08f3,分类,分类,"""""Carbapenem-resistant P. aeruginosa is a broader category of P. aeruginosa isolates not susceptible to carbapenems, which includes DTR phenotypes.""""",10.0,guideline,1.0
e_9875db20e225,e_01e1790b2fbc,易感人群,易感人群,"""""Patients with cystic fibrosis often have P. aeruginosa isolates with lower susceptibility to novel β-lactam agents.""""",7.0,guideline,1.0
e_9875db20e225,e_576b1553cafe,发病机制,发病机制,"""""P. aeruginosa exhibits an impressive capacity to acquire additional resistance mechanisms while exposed to antibiotic therapy.""""<SEP>""""P. aeruginosa has a high capacity to acquire additional resistance mechanisms during antibiotic therapy, necessitating close monitoring.""""",18.0,guideline,1.0
e_9875db20e225,e_0412c05110cb,治疗,治疗,"""""Traditional β-lactams are used to treat P. aeruginosa infections when the isolate is susceptible, and are preferred over carbapenems to preserve carbapenem activity.""""",9.0,guideline,1.0
e_9875db20e225,e_da694fd40d7e,检查,检查,"""""Antibiotic susceptibility testing is essential to guide treatment decisions for P. aeruginosa infections, and repeat testing is suggested to confirm MICs in scenarios of carbapenem resistance.""""",10.0,guideline,1.0
e_9875db20e225,e_988b1d64664f,检查,检查,"""""MIC values are used to define the susceptibility and resistance phenotypes of P. aeruginosa isolates to various antibiotics (e.g., carbapenems, traditional β-lactams).""""",10.0,guideline,1.0
e_9875db20e225,e_73689901715c,临床表现,临床表现,"""""P. aeruginosa exhibits difficult-to-treat resistance when it is non-susceptible to a specific set of antibiotics including piperacillin-tazobactam, ceftazidime, cefepime, aztreonam, meropenem, imipenem-cilastatin, ciprofloxacin, and levofloxacin.""""",10.0,guideline,1.0
e_9875db20e225,e_1a28da8e5486,发病机制,发病机制,"""""Increased production or amino acid substitutions within PDC enzymes in P. aeruginosa contribute to resistance against cephalosporins and other β-lactams.""""",8.0,guideline,1.0
e_9875db20e225,e_bc02ffa9dfac,病因,病因,"""""Presence of β-lactamases such as blaOXA-10, blaKPC, blaVIM, GES, VEB, PER, KPCs, and NDMs in P. aeruginosa confers elevated MICs to β-lactam agents.""""",9.0,guideline,1.0
e_9875db20e225,e_9062cf745571,病因,病因,"""""Carbapenemase production in P. aeruginosa is a cause of carbapenem resistance, uncommon in the US but significant in other regions like Latin America and Asia.""""",7.0,guideline,1.0
e_9875db20e225,e_4358b14b2e12,推荐用药,推荐用药,"""""Imipenem-cilastatin-relebactam is a newer β-lactam agent active against DTR P. aeruginosa, with approximately 86% susceptibility in US surveillance data.""""",9.0,guideline,1.0
e_9875db20e225,e_2fea22b9533a,用法用量,用法用量,"""""High-dose extended-infusion therapy is suggested for P. aeruginosa infections resistant to carbapenems but susceptible to traditional beta-lactams, such as cefepime 2 g IV every 8 hours infused over at least 3 hours.""""",8.0,guideline,1.0
e_9875db20e225,e_f2e1c8f7d6ab,并发症,并发症,"""""P. aeruginosa bacteremia is associated with emerging resistance to traditional β-lactam agents within 30 days, with varying likelihoods (e.g., 8% for piperacillin-tazobactam, 27% for imipenem).""""",8.0,guideline,1.0
e_9875db20e225,e_2d36a7e3a2f5,检查,检查,"""""Repeat AST is advised for subsequent MDR P. aeruginosa isolates from the same patient to monitor for development of resistance during antibiotic therapy.""""",8.0,guideline,1.0
e_9875db20e225,e_d679dc4f964f,发病机制,发病机制,"""""MDR P. aeruginosa evolves from P. aeruginosa through interplay of multiple resistance mechanisms including decreased porin expression, efflux pumps, and β-lactamases.""""",9.0,guideline,1.0
e_9875db20e225,e_8e3653a47ab4,注意事项,注意事项,"""""Patients infected with P. aeruginosa should be closely monitored during antibiotic therapy due to the bacterium's capacity to develop additional resistance mechanisms.""""",8.0,guideline,1.0
e_489d318bd475,e_bf367d11338a,相关,相关,"""""CRGNB isolates often exhibit XDR phenotypes, limiting treatment options.""""<SEP>""""CRGNB isolates often exhibit XDR phenotypes, limiting treatment options.""""<SEP>""""CRGNB isolates often exhibit XDR phenotypes.""""<SEP>""""CRGNB isolates often exhibit XDR phenotypes.""""",72.0,guideline,1.0
e_489d318bd475,e_2c578896ac0b,相关,相关,"""""CRE isolates often exhibit XDR phenotypes, limiting treatment options.""""",36.0,guideline,1.0
e_821a50d358bb,e_82b24fe4bc85,临床表现,临床表现,"""""Defervescence is a sign of clinical cure.""""",18.0,guideline,1.0
e_821a50d358bb,e_e2fc714c4727,不良反应,不良反应,"""""Fever is a serious drug reaction associated with ABCD, contributing to the recommendation against its use.""""",16.0,guideline,1.0
e_821a50d358bb,e_95d8633bf01a,治疗,治疗,"""""Empiric therapy is generally initiated for persistent unexplained fever after 4-7 days of broad-spectrum antibiotic regimen.""""",8.0,guideline,1.0
